count,time,presortedPercentage,descending
100000,26.841092,25.000000,0
100000,30.926206,25.000000,0
100000,28.841113,25.000000,0
100000,28.867772,25.000000,0
100000,25.869954,25.000000,0
100000,26.337335,25.000000,0
100000,28.088203,25.000000,0
100000,26.603454,25.000000,0
100000,27.608073,25.000000,0
100000,26.522271,25.000000,0
100000,26.720353,25.000000,0
100000,26.868231,25.000000,0
100000,27.256490,25.000000,0
100000,25.748512,25.000000,0
100000,26.440809,25.000000,0
100000,26.892292,25.000000,0
100000,27.314319,25.000000,0
100000,28.455669,25.000000,0
100000,26.186407,25.000000,0
100000,28.672798,25.000000,0
100000,27.119514,25.000000,0
100000,26.214832,25.000000,0
100000,26.898069,25.000000,0
100000,26.714683,25.000000,0
100000,27.751902,25.000000,0
100000,26.175621,25.000000,0
100000,28.876737,25.000000,0
100000,27.243702,25.000000,0
100000,26.855104,25.000000,0
100000,28.651380,25.000000,0
100000,26.223003,25.000000,0
100000,27.103194,25.000000,0
100000,26.787280,25.000000,0
100000,26.800741,25.000000,0
100000,26.650486,25.000000,0
100000,25.912070,25.000000,0
100000,26.263327,25.000000,0
100000,26.147089,25.000000,0
100000,27.823846,25.000000,0
100000,27.622632,25.000000,0
100000,27.015860,25.000000,0
100000,27.809884,25.000000,0
100000,27.323541,25.000000,0
100000,26.006920,25.000000,0
100000,30.750962,25.000000,0
100000,26.392113,25.000000,0
100000,27.434013,25.000000,0
100000,29.507307,25.000000,0
100000,26.578091,25.000000,0
100000,29.133677,25.000000,0
100000,26.839357,25.000000,0
100000,32.570571,25.000000,0
100000,30.062909,25.000000,0
100000,27.054143,25.000000,0
100000,26.837423,25.000000,0
100000,25.935139,25.000000,0
100000,26.254335,25.000000,0
100000,26.503176,25.000000,0
100000,26.269209,25.000000,0
100000,26.740651,25.000000,0
100000,27.943399,25.000000,0
100000,26.122780,25.000000,0
100000,26.363256,25.000000,0
100000,27.277006,25.000000,0
100000,26.209875,25.000000,0
100000,25.864531,25.000000,0
100000,26.150509,25.000000,0
100000,27.104071,25.000000,0
100000,26.254766,25.000000,0
100000,25.765204,25.000000,0
100000,26.482107,25.000000,0
100000,26.739185,25.000000,0
100000,27.390706,25.000000,0
100000,26.146897,25.000000,0
100000,26.090258,25.000000,0
100000,27.347162,25.000000,0
500000,145.235478,25.000000,0
500000,148.459223,25.000000,0
500000,145.284231,25.000000,0
500000,145.475386,25.000000,0
500000,148.233202,25.000000,0
500000,148.795757,25.000000,0
500000,144.607611,25.000000,0
500000,143.736544,25.000000,0
500000,144.801766,25.000000,0
500000,143.429768,25.000000,0
500000,146.792582,25.000000,0
500000,155.814004,25.000000,0
500000,148.035251,25.000000,0
500000,144.966949,25.000000,0
500000,147.103003,25.000000,0
500000,144.729448,25.000000,0
500000,151.622046,25.000000,0
500000,151.076334,25.000000,0
500000,144.295928,25.000000,0
500000,145.681174,25.000000,0
500000,144.783606,25.000000,0
500000,145.785781,25.000000,0
500000,150.661411,25.000000,0
500000,152.145666,25.000000,0
500000,143.013147,25.000000,0
500000,146.727312,25.000000,0
500000,144.898575,25.000000,0
500000,148.296795,25.000000,0
500000,147.287568,25.000000,0
500000,157.738413,25.000000,0
500000,147.017087,25.000000,0
500000,149.764422,25.000000,0
500000,148.885502,25.000000,0
500000,146.634365,25.000000,0
500000,147.681276,25.000000,0
500000,160.606965,25.000000,0
500000,150.833791,25.000000,0
500000,145.625785,25.000000,0
500000,148.343323,25.000000,0
500000,146.183778,25.000000,0
500000,144.984999,25.000000,0
500000,156.446265,25.000000,0
500000,147.417262,25.000000,0
500000,152.966238,25.000000,0
500000,145.255299,25.000000,0
500000,144.858375,25.000000,0
500000,145.928119,25.000000,0
500000,150.719397,25.000000,0
500000,147.375405,25.000000,0
500000,145.607529,25.000000,0
500000,150.008425,25.000000,0
500000,146.888801,25.000000,0
500000,148.093852,25.000000,0
500000,149.454472,25.000000,0
500000,151.065929,25.000000,0
500000,144.643268,25.000000,0
500000,151.543661,25.000000,0
500000,146.751189,25.000000,0
500000,144.371255,25.000000,0
500000,161.441941,25.000000,0
500000,145.909356,25.000000,0
500000,144.577413,25.000000,0
500000,143.980989,25.000000,0
500000,143.973574,25.000000,0
500000,147.048181,25.000000,0
500000,149.109093,25.000000,0
500000,143.837308,25.000000,0
500000,145.152226,25.000000,0
500000,144.829606,25.000000,0
500000,149.447765,25.000000,0
500000,146.660029,25.000000,0
500000,146.892732,25.000000,0
500000,147.148915,25.000000,0
500000,146.369347,25.000000,0
500000,151.778134,25.000000,0
500000,150.584796,25.000000,0
500000,149.002636,25.000000,0
500000,147.177867,25.000000,0
500000,151.256665,25.000000,0
