count,time,presortedPercentage,descending
500000,145.464917,25.000000,0
500000,141.051878,25.000000,0
500000,143.422811,25.000000,0
500000,143.235152,25.000000,0
500000,145.824974,25.000000,0
500000,146.697288,25.000000,0
500000,146.691562,25.000000,0
500000,145.427306,25.000000,0
500000,148.135315,25.000000,0
500000,156.821489,25.000000,0
500000,145.257321,25.000000,0
500000,149.905104,25.000000,0
500000,143.600609,25.000000,0
500000,141.571874,25.000000,0
500000,142.871993,25.000000,0
500000,147.270880,25.000000,0
500000,145.263663,25.000000,0
500000,142.532342,25.000000,0
500000,143.930060,25.000000,0
500000,146.796982,25.000000,0
500000,144.676348,25.000000,0
500000,143.648133,25.000000,0
500000,143.546022,25.000000,0
500000,143.469191,25.000000,0
500000,147.570530,25.000000,0
500000,145.081304,25.000000,0
500000,146.717476,25.000000,0
500000,150.885860,25.000000,0
500000,141.530127,25.000000,0
500000,150.286965,25.000000,0
500000,147.608229,25.000000,0
500000,147.972883,25.000000,0
500000,144.119963,25.000000,0
500000,143.600568,25.000000,0
500000,142.227861,25.000000,0
500000,143.643587,25.000000,0
500000,143.873789,25.000000,0
500000,143.604031,25.000000,0
500000,145.137295,25.000000,0
500000,142.120531,25.000000,0
500000,143.547246,25.000000,0
500000,142.310845,25.000000,0
500000,145.036324,25.000000,0
500000,143.960880,25.000000,0
500000,140.488638,25.000000,0
500000,147.220050,25.000000,0
500000,141.637333,25.000000,0
500000,141.344850,25.000000,0
500000,141.069347,25.000000,0
500000,146.246020,25.000000,0
500000,140.068308,25.000000,0
500000,154.724454,25.000000,0
500000,144.192598,25.000000,0
500000,141.797932,25.000000,0
500000,143.014607,25.000000,0
500000,143.703120,25.000000,0
500000,141.975581,25.000000,0
500000,151.781716,25.000000,0
500000,145.247043,25.000000,0
500000,142.651140,25.000000,0
500000,139.313952,25.000000,0
500000,137.715124,25.000000,0
500000,142.629879,25.000000,0
500000,146.431163,25.000000,0
500000,140.524403,25.000000,0
500000,141.377054,25.000000,0
500000,141.019747,25.000000,0
500000,142.734376,25.000000,0
500000,144.307617,25.000000,0
500000,141.764227,25.000000,0
500000,153.535799,25.000000,0
500000,139.321946,25.000000,0
500000,139.525206,25.000000,0
500000,139.308373,25.000000,0
500000,135.506938,25.000000,0
500000,147.884501,25.000000,0
500000,148.145804,25.000000,0
500000,139.036307,25.000000,0
500000,142.479589,25.000000,0
500000,143.170373,25.000000,0
500000,144.186291,25.000000,0
500000,145.161930,25.000000,0
500000,138.864364,25.000000,0
500000,142.912826,25.000000,0
500000,139.581889,25.000000,0
500000,141.932881,25.000000,0
1000000,302.024107,25.000000,0
1000000,295.527240,25.000000,0
1000000,304.865268,25.000000,0
1000000,300.826526,25.000000,0
1000000,297.816114,25.000000,0
1000000,298.681781,25.000000,0
1000000,300.230210,25.000000,0
1000000,296.196066,25.000000,0
1000000,298.341787,25.000000,0
1000000,303.512200,25.000000,0
1000000,297.841909,25.000000,0
1000000,297.426733,25.000000,0
1000000,305.135558,25.000000,0
1000000,294.922262,25.000000,0
1000000,303.314688,25.000000,0
1000000,307.755317,25.000000,0
1000000,303.063856,25.000000,0
1000000,286.050766,25.000000,0
1000000,302.446859,25.000000,0
1000000,295.299707,25.000000,0
1000000,298.594045,25.000000,0
